business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Ro water filter sale and service ghargaon,RO Water Purifier Sales and Service,Food court,Food court,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",N/A,N/A,,,"Pune - Nashik Hwy, sangamner, Ghargaon, Maharashtra 422620",422622,19.315305499999997,74.1736422,ChIJe7jPbiMf3TsRhyHAgW8Ugqc,https://www.google.com/maps/place/?q=place_id:ChIJe7jPbiMf3TsRhyHAgW8Ugqc,part_138,2026-09-22 06:00:32,4342
FRESH AQUA RO WATER PURIFIER REPAIR SERVICE CENTER,RO Water Purifier Sales and Service,Water purification company,Water purification company,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 91466 44514,N/A,5.0,,"Pundlik Nagar Rd, Husain Colony, Nyay Nagar, Chhatrapati Sambhajinagar, Maharashtra 431009","Husain Colony, Nyay Nagar",19.8659875,75.3586059,ChIJ-6n2G26j2zsRx6c9HlhNR8Q,https://www.google.com/maps/place/?q=place_id:ChIJ-6n2G26j2zsRx6c9HlhNR8Q,part_138,2026-09-22 06:00:32,4343
Mayank Sales & Services,RO Water Purifier Sales and Service,Water Filter Supplier,"Water Filter Supplier, Countertop store, Electrical repair shop, Flour mill",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 93708 17389,http://www.mayanksales.in/,5.0,,"Before Tukaram Maharaj Stadium, Chh. Raje Sambhaji Nagar, Shop no. 4 , Swami Darshan Next Lokmanya Tilak Garden, Gangapur Rd, Satpur Colony, Nashik, Maharashtra 422012","Shivaji Nagar, Satpur Colony",20.0134471,73.7129573,ChIJRQWxK2jt3TsRFnNeqaTKy4A,https://www.google.com/maps/place/?q=place_id:ChIJRQWxK2jt3TsRFnNeqaTKy4A,part_138,2026-09-22 06:00:32,4344
"RO - All types of water purifier Sales,Service & Repair Kent, aquaguard,livpure AO Smith.",RO Water Purifier Sales and Service,Water treatment supplier,"Water treatment supplier, Water Filter Supplier",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 94937 97135,N/A,5.0,,"jyothinagar, NTPC Twp, Godavarikhani, Ramagundam, Telangana 505209",NTPC Township,18.755497599999998,79.49135299999999,ChIJe8boaADPMjoR6LCzsCBMEVY,https://www.google.com/maps/place/?q=place_id:ChIJe8boaADPMjoR6LCzsCBMEVY,part_138,2026-09-22 06:00:32,4345
Water purifier sales & services,RO Water Purifier Sales and Service,Water purification company,"Water purification company, Service establishment",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 98675 59282,N/A,5.0,,"Water purifier sales & services, 422622, India",422622,19.2154678,72.9947325,ChIJ2Q0FpJ295zsRYrkjeQ-uJes,https://www.google.com/maps/place/?q=place_id:ChIJ2Q0FpJ295zsRYrkjeQ-uJes,part_138,2026-09-22 06:00:32,4346
Ro water purifier sales and services,RO Water Purifier Sales and Service,Repair service,Repair service,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 83405 77967,N/A,4.7,,"C 23/3, DRDO Twp, Kanchanbagh, Hyderabad, Telangana 500058","DRDO Township, Kanchanbagh",17.334301399999998,78.5021861,ChIJ6xCsrFKjyzsRfF2Uh8_0B90,https://www.google.com/maps/place/?q=place_id:ChIJ6xCsrFKjyzsRfF2Uh8_0B90,part_138,2026-09-22 06:00:32,4347
RO water purifier repair and sales,RO Water Purifier Sales and Service,Home builder,Home builder,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",N/A,N/A,,,"C9FJ+57H, Varvandi, Maharashtra 413738",422622,19.4229408,74.38073969999999,ChIJL2QOYgDl3DsR5L6j6c1I08w,https://www.google.com/maps/place/?q=place_id:ChIJL2QOYgDl3DsR5L6j6c1I08w,part_138,2026-09-22 06:00:32,4348
Ro aqua sales & service Ro water purifier repair service,RO Water Purifier Sales and Service,Water Filter Supplier,Water Filter Supplier,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 96824 68949,N/A,4.9,,"Shop 7, Ro aqua sales & services - Ro Kent water purifier repair & services, Maan Rd, near Hindustan petroleum, Phase 1, Bodkewadi, Maan, Hinjawadi, Pune, Maharashtra 412110","Phase 1, Bodkewadi, Maan",18.5810136,73.7221091,ChIJCfbmBE27wjsRPi-C3oSgXkI,https://www.google.com/maps/place/?q=place_id:ChIJCfbmBE27wjsRPi-C3oSgXkI,part_138,2026-09-22 06:00:33,4349
PURIFIER SERVICE AND SALES IN MUMBAI,RO Water Purifier Sales and Service,Water Filter Supplier,"Water Filter Supplier, Water purification company",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 79773 63488,N/A,4.9,,"606/8, Vikhroli Link Road, opp. Milind Nagar, near L & T Gate, Mmrda Colony, Jogeswari, Powai, Mumbai, Maharashtra 400072","Mmrda Colony, Jogeswari, Powai",19.124657199999998,72.8925393,ChIJf7PsZAbJ5zsRlcsWKkSOLgE,https://www.google.com/maps/place/?q=place_id:ChIJf7PsZAbJ5zsRlcsWKkSOLgE,part_138,2026-09-22 06:00:33,4350
"Aqua Soft Enterprises water Purifier Sales / Service and Repair, RO Water Purifier Repair in Low Cost",RO Water Purifier Sales and Service,Water Filter Supplier,"Water Filter Supplier, Home help service agency, Repair service, Water purification company",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 96532 76353,https://aquasoftenterprises.com/shop/,4.9,,"Satyam Imperial Heights, Jijamata Nagar, Sector 11, Ghansoli, Navi Mumbai, Maharashtra 400701","Jijamata Nagar, Sector 11, Ghansoli",19.1197172,72.9912384,ChIJFVLACVDB5zsRCHmTYlelVFE,https://www.google.com/maps/place/?q=place_id:ChIJFVLACVDB5zsRCHmTYlelVFE,part_138,2026-09-22 06:00:33,4351
